baybloor,3.0
baymax,2.0
bays,4.5
bayview,2.5
bazaar,4.0
bazooka,5.0
bb,3.6666666666666665
bball,5.0
bbb,1.4
bbq,3.570048309178744
bbqers,4.0
bbqs,3.75
bbt,4.666666666666667
bc,3.235294117647059
bcf,3.0
bchamel,4.0
bchnj,5.0
bd,3.0
bday,3.888888888888889
be,3.487524366471735
beach,4.088235294117647
beached,3.0
beaches,3.5
beachune,4.0
beachwear,5.0
beachwood,1.5
beacon,3.5
beaded,5.0
beads,4.5
beagles,3.0
beam,3.2
beamed,5.0
beaming,3.0
beams,4.0
bean,3.5327868852459017
beanbags,4.0
beand,5.0
beandip,5.0
beangrain,3.0
beanie,3.3333333333333335
beanless,2.0
beans,3.8048780487804876
beansalsachili,5.0
beanscene,2.0
beanshow,4.0
beansprout,1.0
beansprouts,5.0
beanswhich,5.0
bear,4.0
bearable,3.0
bearclaw,4.0
beard,4.875
bearded,4.0
beards,5.0
bearer,5.0
bearing,3.6
bearings,2.5
bearnaise,4.5
bears,3.909090909090909
bearspackers,3.0
beas,5.0
beast,4.8
beastiebiter,4.0
beasts,2.0
beat,4.313725490196078
beatches,4.0
beaten,3.888888888888889
beatific,4.5
beating,3.0
beatles,3.0
beats,3.8947368421052633
beatty,5.0
beau,3.9
beaubien,4.0
beaucoup,3.476923076923077
beaucoupcar,4.0
beaucoupmais,2.0
beauharnois,5.0
beauitfully,4.0
beaujaime,4.0
beaumont,5.0
beaune,5.0
beaut,4.0
beautiful,4.236619718309859
beautifulbut,1.0
beautifully,4.42
beautifullydecorated,5.0
beautifullyset,5.0
beauty,3.8461538461538463
beaux,4.5
beaver,3.8333333333333335
bebe,3.857142857142857
bebes,4.0
bebimbop,5.0
became,3.2363636363636363
because,3.2678155565905915
bechamel,4.0
beckers,5.0
beckoning,4.0
becky,4.5
become,4.070707070707071
becomes,3.3333333333333335
becoming,3.8518518518518516
becuase,2.8
becuz,4.0
bed,3.4018691588785046
bedazzled,5.0
bedding,2.6666666666666665
bedlike,4.0
bedoncest,4.0
bedpost,4.0
bedroom,3.810810810810811
bedroomoffice,5.0
beds,3.5454545454545454
bedside,3.75
bedtime,3.5
bee,4.0
beef,3.600378787878788
beef55,3.0
beefprime,3.0
beefs,3.3333333333333335
beefsteak,4.0
beefthe,5.0
beefwith,2.0
beefy,4.0
beehive,5.0
beeline,4.0
been,3.5921214608124745
beenoutstanding,4.0
beeping,3.0
beer,3.712727272727273
beeralcohol,3.0
beerale,3.0
beerand,3.0
beerbooch,5.0
beercentric,5.0
beergarden,4.0
beerincluding,5.0
beermosa,4.0
beerneed,5.0
beers,3.7540983606557377
beersbut,4.0
beersmostly,4.0
beersperfectly,5.0
beerspool,4.0
beerswe,5.0
beertini,3.0
beerwhich,5.0
beerwine,3.0
bees,4.5
beesting,5.0
beet,3.6666666666666665
beetmushroomquinoa,5.0
beetroot,4.0
beets,3.6206896551724137
befitting,4.0
befor,3.0
before,3.4209575429087624
beforeafter,4.5
beforeafterduring,5.0
beforebut,1.0
beforego,4.0
beforehand,4.111111111111111
beforethe,5.0
beforethey,2.0
beforetry,5.0
befriend,5.0
befriended,4.0
befuddled,2.0
beg,2.5714285714285716
begals,5.0
began,3.289473684210526
begged,3.0
begging,5.0
begin,3.6744186046511627
beginner,4.285714285714286
beginners,4.714285714285714
beginning,3.6
beginnners,5.0
begins,3.7142857142857144
begrudgingly,1.75
begs,5.0
begun,2.6666666666666665
behalf,3.0
behave,5.0
behaved,3.6666666666666665
behavior,2.7142857142857144
behavioral,5.0
behemoth,3.0
behind,3.165137614678899
behinds,4.0
behold,3.8
beholder,4.0
beholding,5.0
behr,4.0
beiges,4.0
beignes,4.0
beignet,5.0
beignets,4.5
beijing,3.0
being,3.4651639344262297
beings,1.0
bejeezus,4.0
bejewelled,3.0
bejing,2.0
bel,3.8333333333333335
belacan,5.0
belgian,3.3636363636363638
belgium,4.25
belief,2.3333333333333335
believe,3.5330882352941178
believed,1.6666666666666667
believer,3.25
believes,2.6666666666666665
believing,2.75
belittle,2.0
belittled,2.0
belive,5.0
bell,3.725806451612903
bella,4.6
bellaggio,4.0
bellagio,4.066666666666666
bellagios,4.0
belle,4.0212765957446805
bellecolor,5.0
belles,3.5
bellhop,2.5
bellied,4.0
bellies,4.0
bellini,4.166666666666667
bellinis,3.5
bellisimo,5.0
bellissimoas,4.0
bells,3.642857142857143
bellwoods,5.0
belly,3.6261682242990654
bellys,5.0
belong,3.4
belonged,2.0
belongings,2.3333333333333335
belongs,2.25
beloved,4.142857142857143
below,2.8507462686567164
belt,2.9285714285714284
beltline,4.0
belts,5.0
bemused,2.0
ben,3.8666666666666667
benadryl,3.0
bench,3.4444444444444446
benches,3.8947368421052633
benchmark,4.0
bend,5.0
bender,5.0
bendie,5.0
bends,4.0
bendy,4.0
bene,3.0
beneath,2.8
benedict,3.78
benedicts,5.0
benedryl,5.0
beneficial,5.0
benefit,2.774193548387097
benefited,5.0
benefiting,4.333333333333333
benefits,4.153846153846154
benefitted,3.75
benihana,3.0
benjarong,2.0
bennett,5.0
benny,3.727272727272727
bennys,5.0
bent,4.5
bento,3.3333333333333335
bentonconventioncenter,1.0
bentos,3.0
benz,4.0
beppo,3.0
ber,4.0
berating,3.0
berde,5.0
bergman,3.0
berkeley,4.0
berkshire,4.0
berlin,4.0
bermuda,5.0
bernabo,5.0
bernado,3.0
bernardins,1.0
berries,4.117647058823529
berry,4.36
berrybrook,3.0
berrymint,4.0
bertolucci,3.0
bertos,4.0
berwick,4.0
beside,3.6153846153846154
besides,3.574468085106383
besmirched,5.0
besoin,3.4285714285714284
bessette,4.0
best,4.065173116089613
bestbuy,4.0
besteht,5.0
bestest,5.0
bestfitting,5.0
bestie,4.5
besties,4.5
bestkept,5.0
bestrang,3.0
bests,5.0
bestsellers,5.0
bestvic,5.0
besty,4.0
bet,3.2222222222222223
betand,4.0
betcha,4.0
beth,5.0
bethany,4.0
bethlehem,3.0
betrayal,5.0
bets,3.5
bette,2.0
better,3.32960413080895
betterave,4.0
betteraves,3.5
betterif,5.0
bettering,5.0
betterserviced,3.0
betterstocked,3.0
betterwe,3.0
betthe,3.0
betting,3.5
betty,4.333333333333333
between,3.519031141868512
betwn,3.5
beurk,1.0
beurre,3.4
beux,4.0
beverage,4.0227272727272725
beveragedessert,4.0
beverages,3.71875
beveragessweet,4.0
beverly,4.0
bevmo,3.25
bevvy,4.0
bevy,3.5
beware,2.5283018867924527
bewareyou,4.0
bewildered,2.0
bewildering,4.0
beyonc,1.0
beyond,3.875
beyondsooo,4.0
bf,3.789473684210526
bfast,5.0
bfe,3.0
bff,3.7142857142857144
bfffffs,5.0
bfg,4.0
bfs,2.3333333333333335
bg,3.0
bh,3.0
bhajis,4.0
bhaklava,4.0
bharta,2.0
bhartha,2.0
bhc,5.0
bi,4.4
bianco,3.1333333333333333
biang,3.0
bias,4.0
biased,4.3
biases,1.0
bib,4.0
bibb,3.5
bibimbap,3.857142857142857
bibimbaps,4.0
bibimbop,4.0
bibitte,4.0
bible,2.0
biblios,3.0
bibliothque,5.0
biblos,3.0
bibs,2.5
bic,4.333333333333333
biceps,5.0
bicycle,4.0
bicycles,4.5
bid,5.0
bidder,4.0
bidding,3.0
biddy,3.5
bids,5.0
bien,3.5304347826086957
bienlalcool,4.0
bienque,3.0
biensr,3.0
biensre,3.5
bientt,3.0
bienvenue,4.0
biere,4.0
biergarten,5.0
biersch,3.0
biet,4.0
big,3.656288916562889
bigbox,3.6666666666666665
bigeye,4.0
bigger,3.6597938144329896
biggest,3.2063492063492065
biggestbest,4.0
biggie,3.5
biggieparticularly,4.0
bigmac,5.0
bigname,4.0
bike,3.853932584269663
biked,2.0
biker,1.0
bikers,4.0
bikes,3.730769230769231
bikesource,4.0
biking,4.333333333333333
bikini,3.3333333333333335
bikinis,3.0
bikram,4.857142857142857
bilbao,4.0
bilboards,3.0
bilingual,4.0
bill,2.910377358490566
billapparently,1.0
billards,5.0
billboards,2.0
billed,1.0
billet,2.5
billets,3.0
billhe,5.0
billiards,4.25
billie,4.0
billing,2.8
billion,3.5
billnot,4.0
billoh,1.0
bills,3.4814814814814814
billthat,2.0
billy,4.6
bilo,4.0
biltmore,3.473684210526316
bim,3.5
bimbimbap,4.0
bimbled,4.0
bimby,2.0
bin,2.5714285714285716
bind,3.0
binder,1.0
binders,4.0
bindi,5.0
binds,5.0
bines,4.0
binge,3.0
binger,5.0
bingo,3.272727272727273
bingsoos,5.0
binh,5.0
bink,5.0
binkleys,5.0
bins,3.5
bio,4.0
biodegradable,4.0
biohazardous,3.0
biological,4.0
biologist,5.0
biology,5.0
biosilk,4.0
biproducts,4.0
birch,5.0
bird,3.8823529411764706
birdcage,4.0
birdie,4.0
birds,4.363636363636363
birdy,4.0
bire,3.475
bireendroit,5.0
bireles,3.0
birepour,4.0
bires,3.7142857142857144
biria,5.0
biriani,3.0
biriyani,4.0
birkdale,3.0
birkin,2.0
biros,5.0
birth,4.666666666666667
birthday,3.8073394495412844
birthdaygirl,3.0
birthdaynew,5.0
birthdays,3.5
birthdaywe,5.0
birthing,4.8
birthplace,4.0
birtthday,1.0
biryani,3.3157894736842106
bisbee,1.0
biscoff,5.0
biscotti,4.25
biscuit,3.7
biscuitlike,2.0
biscuits,4.029411764705882
biscuitsscones,3.0
biscuity,4.0
bishal,4.0
bishop,3.0
bismarck,5.0
bison,3.3
bisontes,2.0
bisque,3.676470588235294
bisques,5.0
bistec,4.0
bistecca,5.0
bistro,3.625
bistros,4.0
bit,3.5548141086749285
bitbut,3.0
bitch,3.4285714285714284
bitched,3.0
bitches,3.0
bitchy,2.6666666666666665
bitcoin,3.0
bite,3.7616822429906542
biteable,2.0
bitechewtexture,5.0
biters,3.5
bites,3.276315789473684
biteswhich,5.0
bitewell,4.0
biting,3.8
bitro,3.0
bits,3.590909090909091
bitsy,2.5
bitten,4.0
bitter,3.3513513513513513
bitterly,5.0
bitterness,2.25
bitters,3.5
bittersweet,3.0
bitties,3.0
bitty,4.666666666666667
biweekly,5.0
biz,4.0
bizarre,2.5454545454545454
bizarreje,5.0
bizarro,4.0
bizness,4.0
bj,4.0
bjs,3.2857142857142856
black,3.672268907563025
blackberries,5.0
blackberry,3.8181818181818183
blackboard,3.75
blackboardwall,3.0
blacked,3.5
blackened,3.857142857142857
blackfinn,5.0
blackhawk,5.0
blackjack,3.5714285714285716
blackness,5.0
blackout,3.0
blacks,1.0
blades,1.5
blah,3.657142857142857
blahh,5.0
blair,5.0
blairs,3.0
blake,4.25
blame,3.16
blamed,1.3333333333333333
blaming,1.0
blanc,4.0
blanca,5.0
blancet,2.0
blanche,2.5
blanched,3.6
blanches,2.6666666666666665
blanco,3.6363636363636362
blancos,3.0
bland,2.5946969696969697
blander,3.0
blandest,2.5
blandness,3.6666666666666665
blandno,2.0
blank,2.375
blanker,4.0
blanket,3.857142857142857
blanketed,4.0
blankets,3.6
blanking,5.0
blankly,4.0
blanks,3.0
blaring,3.0
blas,3.0
blasphemers,2.0
blasphemes,2.0
blasphemy,2.0
blast,4.116279069767442
blasted,2.0
blasters,5.0
blasting,3.0
blatant,1.0
blatantly,1.25
blazers,5.0
blazes,2.0
blazin,5.0
blazing,3.75
blazingly,3.0
bld,3.5
bleach,1.8333333333333333
bleacher,5.0
bleachers,5.0
blech,3.5
bled,2.0
bleed,5.0
bleeding,2.25
bleeping,4.0
bleh,2.888888888888889
blemished,2.0
blemishes,2.5
blend,3.9
blended,3.5555555555555554
blender,3.0
blenderization,3.0
blends,4.333333333333333
blergh,5.0
bless,3.875
blessed,4.666666666666667
blessing,3.3333333333333335
blessings,1.0
bleu,4.1875
bleuxetc,4.0
blew,3.6
blick,1.0
blind,3.5
blinded,5.0
blindly,3.0
blindness,5.0
blinds,4.0
blindside,1.0
blindsided,2.0
blindthen,1.0
bling,3.0
blini,4.0
blinies,4.0
blinis,4.333333333333333
blink,3.5
blinked,5.0
blinker,2.0
blinking,4.5
blintz,4.0
bliss,4.555555555555555
blissful,4.0
blissfully,4.0
blistering,3.0
blizzard,4.0
blizzards,4.0
bloated,3.0
blob,2.5
blobball,4.0
blobs,3.0
bloc,5.0
block,2.951219512195122
blockage,1.0
blockbuster,5.0
blocked,2.3333333333333335
blocking,2.857142857142857
blocks,3.7037037037037037
blog,4.0
blogger,3.0
bloggers,5.0
blogto,3.3333333333333335
bloke,3.0
blond,4.0
blonde,3.3333333333333335
blondes,5.0
blood,3.5142857142857142
bloody,3.8181818181818183
bloom,4.25
bloomfield,2.0
bloomfieldlawrenceville,4.0
bloomies,3.0
bloomin,2.0
blooming,4.5
bloomingdales,3.5
blooms,2.0
bloor,4.333333333333333
blossom,4.0
blossomed,4.0
blossoms,5.0
blotches,2.0
blotto,4.0
blow,3.2195121951219514
blowdriedflat,4.0
blowdry,3.0
blowing,3.263157894736842
blown,3.851063829787234
blowout,3.125
blowouts,2.0
blows,4.1
blowtorch,5.0
blowyourmind,5.0
blt,3.2916666666666665
blta,4.0
bluberry,5.0
blue,3.5929203539823007
blueberries,4.1875
blueberry,4.15625
bluebird,4.0
blueblooded,3.0
bluefin,4.0
bluefish,4.0
bluegrass,4.0
bluejays,4.0
bluejaysi,4.0
blueprint,5.0
blues,4.0
blunt,3.3333333333333335
bluntly,2.0
blunts,2.0
bluray,5.0
blurted,5.0
blurts,2.0
blush,4.0
blushing,4.333333333333333
blvd,3.7096774193548385
blythe,4.6
blythes,4.0
bmb,4.0
bmw,4.0
bn,4.0
bndictines,4.0
bo,3.8666666666666667
boa,3.4285714285714284
boar,3.75
board,3.648936170212766
boardcard,4.0
boarded,3.5
boarders,4.0
boarding,3.25
boards,4.117647058823529
boardwalk,5.0
boars,4.5
boas,5.0
boasted,2.0
boasting,3.0
boasts,3.3333333333333335
boat,3.5625
boating,1.0
boatload,4.0
boats,3.5
bob,3.764705882352941
boba,3.8727272727272726
bobas,5.0
bobatea,4.0
bobbed,4.0
bobbee,5.0
bobbly,5.0
bobby,4.714285714285714
bobbys,4.0
bobcats,4.0
boberry,4.0
bobmullet,2.0
boboa,4.333333333333333
bobs,2.5
boca,3.25
bocadillo,1.0
bocaux,4.0
bocca,4.0
boccas,5.0
bocconcini,1.0
bock,4.0
bod,4.0
bodbut,4.0
boddingtons,3.0
bodied,4.5
bodies,3.0
bodily,3.0
body,4.193548387096774
bodyi,5.0
boerewors,4.0
boeuf,3.7
boeufsaut,4.0
bofa,5.0
boffet,3.0
boffje,3.0
boffles,3.0
boffpeuttre,4.0
bogavante,4.0
bogger,3.0
boggle,4.0
boggled,3.0
boggling,2.0
bogo,3.6666666666666665
boguait,2.0
bogue,3.0
bogus,1.0
bohemienne,3.0
boil,3.0625
boiled,3.0
boiledpoached,4.0
boiling,3.111111111111111
boils,3.0
boire,3.5833333333333335
bois,4.0
boison,4.0
boisons,4.0
boisson,3.625
boissons,3.8
boissonun,5.0
boisterous,4.0
bojangles,4.0
bok,3.5
bokchoy,4.0
bol,4.0
bolan,5.0
bold,4.0588235294117645
bolder,3.3333333333333335
boldest,5.0
bolding,4.0
boldly,4.0
bolero,1.0
bollywood,3.5
bologna,4.666666666666667
bolognese,4.125
bolony,2.0
bolt,2.0
boltbus,2.0
bolted,1.0
bomb,3.973684210526316
bombarded,3.0
bombardier,3.0
bombarding,3.0
bombay,3.5
bombaygrille,1.0
bombcom,3.0
bombdotcom,5.0
bombed,2.0
bomber,4.833333333333333
bombers,4.4
bombilini,4.0
bombing,4.0
bombon,5.0
bombs,4.375
bombsfizzy,5.0
bombshells,3.6666666666666665
bombtoute,5.0
bon,3.834710743801653
bon2,3.0
bonamassa,4.0
bonanza,4.666666666666667
bonavaitil,1.0
bonbon,4.0
bonbons,4.0
bonchon,2.0
bond,3.875
bonda,4.0
bonding,5.0
bone,3.757142857142857
boned,2.0
bonefish,4.0
bonein,4.1
boneless,3.5384615384615383
bones,2.9375
bonestce,3.0
boneyard,5.0
bonfyre,4.0
bong,4.0
bongo,3.0
bongos,5.0
bonicini,3.0
boning,4.0
bonita,4.0
bonitas,1.0
bonito,4.0
bonitotype,4.0
bonle,3.0
bonless,5.0
bonmme,5.0
bonn,5.0
bonne,3.7872340425531914
bonnemais,1.0
bonnemon,3.0
bonnes,3.75
bonnespar,3.0
bonnetu,5.0
bonnie,4.428571428571429
bonny,4.0
bons,4.0
bonsai,4.0
bonsecour,3.0
bontout,5.0
bonus,4.146341463414634
bonuses,5.0
bonusfree,2.0
bony,4.0
boo,3.0833333333333335
boobies,3.0
boobs,3.5
booch,5.0
booger,2.0
boogers,2.0
boogie,5.0
book,3.748148148148148
bookcase,3.0
booked,3.5128205128205128
booking,3.857142857142857
bookingsavailability,1.0
bookmans,3.0
bookmark,5.0
bookmarked,4.111111111111111
bookmarking,4.0
bookreaders,4.0
books,3.8636363636363638
booksdvds,5.0
bookshelf,4.0
bookshelves,4.25
bookstore,3.0
bookstores,3.0
bookstshirts,5.0
bookworm,2.0
boom,3.5625
boomboom,2.0
boombox,4.0
booooo,1.0
boop,4.0
boorrrring,3.0
boos,5.0
boost,3.9
booster,4.0
boosters,4.0
boosts,4.0
boot,3.6666666666666665
booth,3.768292682926829
booths,3.7058823529411766
boothtable,5.0
booties,5.0
bootlegger,4.5
boots,4.666666666666667
booty,4.75
booze,3.9583333333333335
boozehounds,5.0
bop,3.6666666666666665
boppers,2.3333333333333335
boquerones,5.0
bord,5.0
bordeaux,4.0
bordelaise,5.0
border,3.4444444444444446
bordering,4.25
borderline,2.857142857142857
borders,3.5
bore,3.2857142857142856
boreale,3.0
bored,3.3
borgata,4.0
boring,2.9873417721518987
born,4.055555555555555
borrow,2.0
borrower,5.0
borrowing,5.0
bos,4.5
bosa,4.625
bosas,3.0
boscaiola,4.0
bosnia,4.0
bosnian,4.0
boss,2.933333333333333
bossboysbrefpersonne,1.0
bosses,4.666666666666667
bossomed,2.0
boston,4.0
bostons,4.0
botan,4.0
botanic,4.0
botanical,4.0
botched,2.3333333333333335
bote,5.0
botero,5.0
both,3.782556750298686
bother,2.5076923076923077
bothered,2.9166666666666665
bothering,2.9166666666666665
bothers,2.5
bothersome,3.6666666666666665
botifarra,5.0
botox,4.0
bottega,3.0
bottes,3.75
bottle,3.804195804195804
bottlebut,4.0
bottlecan,2.0
bottled,3.5384615384615383
bottleneck,4.0
bottlenecks,3.0
bottles,3.8205128205128207
bottom,3.238532110091743
bottomcustomer,4.0
bottomless,4.0
bottomline,4.0
bottomlineexcellent,5.0
bottoms,3.5
bouch,5.0
bouche,4.2
bouchealors,4.0
boucheet,4.0
boucherville,3.0
bouches,3.6
bouchon,4.333333333333333
boucl,4.0
bouffe,4.066666666666666
bouffeboff,3.0
bouffejallais,5.0
bouffeoui,3.0
bougainvillea,3.0
bough,5.0
bought,3.302857142857143
bougie,4.0
bouillabaisse,5.0
bouilli,3.0
bouillit,2.0
bouillon,2.4
boul,3.0
boulangerie,3.0
boulder,3.0869565217391304
bouldering,5.0
boulders,5.0
boule,1.0
boulette,2.0
boulettes,3.75
boulevard,3.6666666666666665
bounce,3.8461538461538463
bounced,4.0
bouncer,1.8333333333333333
bouncers,4.0
bouncing,4.6
bouncy,3.8333333333333335
bound,3.888888888888889
boundaries,2.0
bounded,2.0
bounds,3.3333333333333335
bountiful,4.0
bounty,4.333333333333333
bouquet,3.142857142857143
bouquets,5.0
bourbon,4.2631578947368425
bourbonade,5.0
bourbons,3.0
bourdain,5.0
bourdonnement,3.0
bouredeaux,4.0
bourre,2.0
boursin,4.0
boustan,5.0
boustanque,5.0
bout,2.7142857142857144
bouteille,3.25
bouteilles,3.2857142857142856
boutique,3.689655172413793
boutiques,4.5
bouzouki,4.0
bovine,4.0
bow,3.8
bowel,3.0
bowl,3.622516556291391
bowled,3.75
bowler,4.0
bowlers,3.0
bowling,3.77027027027027
bowlingish,5.0
bowlology,4.0
bowls,3.6901408450704225
bowlyummy,4.0
bows,4.0
bowsher,5.0
bowtie,4.0
bowties,4.333333333333333
box,3.5125
boxe,4.0
boxed,2.75
boxedcannedbottled,4.0
boxers,5.0
boxes,3.7555555555555555
boxing,3.125
boxlike,3.0
boxticking,3.0
boy,3.7362637362637363
boyardee,3.0
boyardees,2.0
boyce,3.0
boyfriend,3.4491525423728815
boyfriends,3.5217391304347827
boyish,3.0
boylans,2.0
boys,3.625
boyz,3.6666666666666665
bp,5.0
br,3.5
bra,4.333333333333333
brace,4.333333333333333
braced,4.0
bracelet,1.0
bracelets,3.0
braces,4.428571428571429
bracing,4.5
bracingly,4.0
bracken,5.0
brad,4.5
braddahs,3.5
braddocks,4.0
bradley,4.5
brady,4.333333333333333
braeden,4.0
brag,2.5
braggadocio,4.0
bragged,5.0
bragging,5.0
braggs,5.0
brah,3.3529411764705883
brahs,5.0
braid,3.6666666666666665
braiding,2.5
braids,4.5
brain,3.6
brainer,2.6666666666666665
brains,3.25
brainstorm,5.0
brainstorming,5.0
brainwashing,3.0
brainy,2.0
brais,4.0
braised,3.6363636363636362
braising,4.0
brake,4.0
brakes,2.5555555555555554
braking,2.0
bramble,5.0
branca,4.0
branch,4.0
branches,3.8
brand,3.73
branded,3.25
brandied,4.0
branding,2.5
brandon,5.0
brandons,5.0
brands,3.880952380952381
brandsthey,3.0
brandy,4.0
branthouse,1.0
bras,4.0
brasa,5.0
brass,1.0
brasserie,4.5
brasseur,4.0
brassicas,4.0
brassy,1.0
brat,4.2
brats,4.0
bratwurst,3.6
bravado,5.0
bravas,3.0
brave,3.375
bravely,5.0
braving,1.5
bravo,4.2
braz,5.0
brazil,3.3333333333333335
brazilian,4.0
brazlian,5.0
bread,3.6479591836734695
breada,3.0
breadandmeat,2.0
breadbutter,5.0
breadcookiesand,4.0
breadcrumbs,4.0
breaded,3.892857142857143
breading,3.35
breadlike,4.0
breads,3.441860465116279
breadsticks,3.8181818181818183
breadth,4.0
bready,3.5
breadyou,5.0
break,3.6419753086419755
breakby,5.0
breakdown,3.111111111111111
breaker,3.3846153846153846
breakers,4.0
breakerservice,3.0
breakfast,3.8430583501006037
breakfastalso,4.0
breakfastbrunch,4.0
breakfaster,2.0
breakfastlunch,4.0
breakfasts,3.4166666666666665
breakfasttogo,5.0
breaking,2.8181818181818183
breaks,2.9
breakstones,4.0
breakyourteeth,5.0
bream,5.0
breanna,5.0
breast,3.7096774193548385
breastfeeding,3.0
breasts,3.888888888888889
breat,3.0
breath,3.5789473684210527
breathe,4.75
breather,4.0
breathing,4.4
breathtaken,4.0
breathtaking,4.5
brecht,4.0
bred,4.333333333333333
breed,2.0
breeds,1.0
breeze,4.473684210526316
breezeway,4.0
breezing,5.0
bref,3.4878048780487805
brefbon,4.0
brefcest,3.0
brefen,3.0
brefgens,4.0
brefjai,3.0
brefjy,3.0
brefle,1.0
brefoui,3.0
brefpassons,2.0
brefquand,5.0
breftout,5.0
breizh,4.0
brekkist,5.0
brenda,5.0
brendan,4.0
brennans,4.0
brenners,4.0
brennon,5.0
brent,5.0
brenton,4.0
brest,4.0
bret,5.0
breve,4.0
brew,3.880952380952381
brewed,4.0
brewer,4.0
breweries,4.428571428571429
brewers,4.0
brewery,4.235294117647059
brewerys,5.0
brewing,4.0
brews,4.076923076923077
brewski,5.0
brewsky,5.0
brewso,4.0
bri,5.0
brian,2.7777777777777777
brianna,4.5
brians,1.0
bribe,4.0
bribed,4.0
brick,4.0285714285714285
brickandmortar,5.0
brickoven,4.0
bricks,3.5
bridal,3.85
bride,3.1724137931034484
brides,3.5
bridesmaides,5.0
bridesmaids,5.0
bridezilla,1.0
bridge,3.8666666666666667
bridges,4.75
bridgeville,2.0
bridle,4.0
brie,4.0
brief,3.5454545454545454
briefed,5.0
briefly,3.8
briefs,5.0
brigade,4.0
briggs,4.0
bright,3.9178082191780823
brighten,3.6
brightened,4.5
brightens,5.0
brighter,3.8
brightest,4.0
brightly,3.8333333333333335
brightlycoloured,4.0
brighton,4.0
brightorange,4.0
briliant,4.0
brill,4.0
brillant,3.0
brilliance,4.333333333333333
brillianceinsanity,4.0
brilliant,4.4
brilliantly,4.0
brim,3.4285714285714284
brimley,5.0
brimstone,4.75
briney,3.0
bring,3.7356948228882834
bringing,3.8214285714285716
brings,3.619047619047619
brining,5.0
brink,2.0
brio,3.933333333333333
brioche,4.029411764705882
brioni,2.0
brios,2.5
bris,5.0
brisk,3.4285714285714284
brisket,3.76
briskets,5.0
briskly,4.0
brit,3.25
brites,4.0
british,3.857142857142857
britney,3.5
britt,5.0
brittany,4.714285714285714
brittle,3.8
brl,4.0
brle,3.6363636363636362
brles,5.0
bro,3.8
broad,4.444444444444445
broadcast,5.0
broadcasters,3.5
broaden,4.0
broader,4.0
broadly,3.0
broadview,5.0
broadwalk,1.0
broadway,3.4285714285714284
broccilli,5.0
broccoli,3.6666666666666665
broccolini,4.0
brochette,3.0
brochettes,4.0
brochure,2.5
brocolini,3.0
brocolis,1.0
brocolli,4.0
brocollini,4.0
brodogs,2.0
broiled,5.0
broiler,2.0
broiling,3.0
broilsbref,4.0
broish,2.0
broke,3.317073170731707
broken,2.7432432432432434
brokenso,4.0
brokers,3.5
brokorb,2.0
bronze,3.5
brooch,3.0
brooches,5.0
brook,3.6666666666666665
brooke,5.0
brookline,1.0
brooklyn,3.75
brooklynny,5.0
brooks,5.0
broom,4.166666666666667
bros,4.166666666666667
broseph,3.0
broskis,1.0
brosse,5.0
broth,3.6283783783783785
brother,3.525
brotherinlaw,1.0
brothers,3.652173913043478
broths,2.0
brothy,3.0
brough,3.0
brought,3.512534818941504
broughton,3.0
brouillante,2.0
brouille,3.0
brow,3.8333333333333335
brown,3.561797752808989
browned,3.4
browner,3.0
brownie,3.5686274509803924
browniecookie,3.5
browniemmm,4.0
brownies,3.6666666666666665
browning,2.0
brownish,1.0
browns,3.9545454545454546
brownstone,2.0
brows,4.476190476190476
browse,3.9565217391304346
browsed,4.1
browser,5.0
browsing,4.111111111111111
bruce,3.2
bruchetta,4.0
bruddah,3.0
bruddahs,3.0
brueggers,2.75
brugos,1.0
bruised,1.0
bruiser,5.0
bruises,5.0
brulawesome,4.0
brule,3.6666666666666665
brulea,5.0
brulee,4.05
bruleed,5.0
bruleester,4.0
brunch,3.8755760368663594
bruncher,5.0
brunchers,3.0
brunches,4.142857142857143
brunchhungry,3.0
brunching,4.0
brunchjust,4.0
brunchlunch,4.333333333333333
brunchlunchdinner,4.0
brunchlunchdinnerwhatever,5.0
brunchs,4.0
brunchy,3.5
brune,4.0
brunette,3.0
brunsell,4.0
brunswick,3.0
brunt,3.5
brunton,4.0
bruntsfield,4.5
bruschetta,4.085106382978723
bruschettas,5.0
bruselas,4.0
brush,3.4444444444444446
brushed,3.7777777777777777
brushes,5.0
brushetta,3.25
brushettas,5.0
brushing,4.0
brusque,2.6666666666666665
brusqueness,3.0
brussel,4.4
brussels,4.583333333333333
brutal,3.4
brutally,4.0
brutta,5.0
bryan,4.333333333333333
bryans,5.0
brynner,4.0
bs,3.3
bsh,3.0
bt,3.0
btc,1.0
bte,2.3333333333333335
btemais,3.0
btiment,4.0
bts,2.0
btw,3.611111111111111
btwles,4.0
btwn,5.0
bu,4.5
buab,4.0
bubba,4.0
bubbes,5.0
bubble,3.814814814814815
bubbled,2.0
bubbles,4.0
bubbling,4.0
bubbly,4.235294117647059
bubs,3.0
buca,3.625
bucco,3.0
buck,4.043478260869565
bucket,3.5789473684210527
buckets,3.6666666666666665
buckled,3.0
bucks,3.6126126126126126
bucksthe,3.0
buckwheat,3.0
buco,4.0
bud,3.357142857142857
budae,5.0
buddah,2.0
buddha,3.4
buddhas,3.5
buddhist,5.0
buddhistderivitive,3.0
buddies,2.2222222222222223
budding,4.0
buddy,3.7
buddys,4.0
budge,1.0
budget,3.7708333333333335
budgetallezy,2.0
budgets,3.5
budino,4.5
